year,county,yield_lb_ac,Acres_planted,Acres_harvested,yield_kg_ha,area_planted_ha,area_harvested_ha,prod_kg
1994,MARTIN,308,112100,101500,345.2218,45365.25576,41075.5884,14180188.56
1994,MATAGORDA,729,15700,15200,817.09965,6353.56392,6151.22112,5026160.624
1994,MCCULLOCH,240,4100,3600,269.004,1659.21096,1456.86816,391903.3625
1994,MCLENNAN,523,8200,7900,586.20455,3318.42192,3197.01624,1874105.466
1994,MEDINA,816,1000,1000,914.6136,404.6856,404.6856,370130.9535
1994,MEDINA,816,1000,3000,914.6136,404.6856,1214.0568,1110392.86
1994,MEDINA,816,3100,1000,914.6136,1254.52536,404.6856,370130.9535
1994,MEDINA,816,3100,3000,914.6136,1254.52536,1214.0568,1110392.86
1994,MEDINA,848,1000,1000,950.4808,404.6856,404.6856,384645.8928
1994,MEDINA,848,1000,3000,950.4808,404.6856,1214.0568,1153937.679
1994,MEDINA,848,3100,1000,950.4808,1254.52536,404.6856,384645.8928
1994,MEDINA,848,3100,3000,950.4808,1254.52536,1214.0568,1153937.679
1994,MIDLAND,345,30300,27800,386.69325,12261.97368,11250.25968,4350399.479
1994,MILAM,442,23700,23000,495.4157,9591.04872,9307.7688,4611214.795
1994,MITCHELL,302,47800,46400,338.4967,19343.97168,18777.41184,6356091.942
1994,MOTLEY,186,32000,30700,208.4781,12949.9392,12423.84792,2590100.209
1994,NAVARRO,399,18300,17700,447.21915,7405.74648,7162.93512,3203401.756
1994,NOLAN,244,47600,45700,273.4874,19263.03456,18494.13192,5057912.054
1994,NUECES,560,94700,87700,627.676,38323.72632,35490.92712,22276803.17
1994,PARMER,741,56700,44400,830.54985,22945.67352,17968.04064,14923353.46
1994,PECOS,635,10300,9000,711.73975,4168.26168,3642.1704,2592277.45
1994,REAGAN,474,27800,25600,531.2829,11250.25968,10359.95136,5504065.002
1994,RED RIVER,661,7500,6900,740.88185,3035.142,2792.33064,2068787.09
1994,REEVES,668,2300,2300,748.7278,930.77688,930.77688,696898.5257
1994,REEVES,668,2300,7800,748.7278,930.77688,3156.54768,2363395
1994,REEVES,668,7800,2300,748.7278,3156.54768,930.77688,696898.5257
1994,REEVES,668,7800,7800,748.7278,3156.54768,3156.54768,2363395
1994,REEVES,751,2300,2300,841.75835,930.77688,930.77688,783489.2107
1994,REEVES,751,2300,7800,841.75835,930.77688,3156.54768,2657050.367
1994,REEVES,751,7800,2300,841.75835,3156.54768,930.77688,783489.2107
1994,REEVES,751,7800,7800,841.75835,3156.54768,3156.54768,2657050.367
1994,REFUGIO,600,24300,23200,672.51,9833.86008,9388.70592,6313998.618
1994,ROBERTSON,885,19200,18600,991.95225,7769.96352,7527.15216,7466575.521
1994,ROCKWALL,185,1400,1300,207.35725,566.55984,526.09128,109088.8411
1994,RUNNELS,239,42600,41400,267.88315,17239.60656,16753.98384,4488109.966
1994,SAN PATRICIO,645,99500,95500,722.94825,40266.2172,38647.4748,27940124.27
1994,SCHLEICHER,269,5600,5000,301.50865,2266.23936,2023.428,610081.0447
1994,SCURRY,189,57700,54500,211.84065,23350.35912,22055.3652,4672222.9
1994,SHACKELFORD,280,1300,1200,313.838,526.09128,485.62272,152406.8632
1994,STARR,480,10700,10400,538.008,4330.13592,4208.73024,2264330.539
1994,STEPHENS,213,1000,900,238.74105,404.6856,364.21704,86953.55856
1994,STONEWALL,121,8700,8300,135.62285,3520.76472,3358.89048,455542.2997
1994,SWISHER,692,68700,62700,775.6282,27801.90072,25373.78712,19680624.83
1994,TAYLOR,188,17200,15600,210.7198,6960.59232,6313.09536,1330294.192
1994,TERRY,491,246200,234100,550.33735,99633.59472,94736.89896,52137253.92
1994,THROCKMORTON,236,6400,6300,264.5206,2589.98784,2549.51928,674400.3697
1994,TOM GREEN,342,67700,64200,383.3307,27397.21512,25980.81552,9959244.2
1994,TRAVIS,270,10000,9600,302.6295,4046.856,3884.98176,1175710.088
1994,UPTON,454,12500,11000,508.8659,5058.57,4451.5416,2265237.723
1994,UVALDE,867,7200,6700,971.77695,2913.73632,2711.39352,2634869.725
1994,VICTORIA,771,12600,12200,864.17535,5099.03856,4937.16432,4266575.704
1994,WALKER,686,1400,1400,768.9031,566.55984,566.55984,435629.6173
1994,WARD,785,1100,1100,879.86725,445.15416,445.15416,391676.5666
1994,WASHINGTON,432,1100,1000,484.2072,445.15416,404.6856,195951.6813
1994,WHARTON,674,40600,39400,755.4529,16430.23536,15944.61264,12045403.86
1994,WHEELER,269,8600,8200,301.50865,3480.29616,3318.42192,1000532.913
1994,WICHITA,184,16600,15900,206.2364,6717.78096,6434.50104,1327028.33
1994,WILBARGER,208,53900,50200,233.1368,21812.55384,20315.21712,4736224.711
1994,WILLACY,635,89300,86200,711.73975,36138.42408,34883.89872,24828257.35
1994,WILLIAMSON,378,53900,52300,423.6813,21812.55384,21165.05688,8967238.813
1994,YOAKUM,509,131100,122200,570.51265,53054.28216,49452.58032,28213322.65
1994,YOUNG,136,5500,5300,152.4356,2225.7708,2144.83368,326949.0089
1994,ZAVALA,622,5700,5400,697.1687,2306.70792,2185.30224,1523524.322
1995,ANDREWS,283,32500,28700,317.20055,13152.282,11614.47672,3684118.404
1995,ARANSAS,720,1000,1000,807.012,404.6856,404.6856,326586.1354
1995,ARCHER,388,2800,2600,434.8898,1133.11968,1052.18256,457583.4631
1995,ATASCOSA,567,1100,1100,635.52195,445.15416,445.15416,282905.2398
1995,AUSTIN,532,5900,5500,596.2922,2387.64504,2225.7708,1327209.767
1995,BAILEY,355,103200,78000,397.90175,41763.55392,31565.4768,12559958.46
1995,BASTROP,280,1300,1200,313.838,526.09128,485.62272,152406.8632
1995,BAYLOR,160,13500,7800,179.336,5463.2556,3156.54768,566082.6347
1995,BEE,419,10100,9400,469.63615,4087.32456,3804.04464,1786516.879
1995,BELL,273,13700,13700,305.99205,5544.19272,5544.19272,1696478.896
1995,BORDEN,184,30700,30000,206.2364,12423.84792,12140.568,2503827.038
1995,BRAZORIA,652,6700,6700,730.7942,2711.39352,2711.39352,1981470.658
1995,BRAZOS,653,13600,13600,731.91505,5503.72416,5503.72416,4028258.544
1995,BRISCOE,202,45800,38100,226.4117,18534.60048,15418.52136,3490933.633
1995,BROOKS,288,2700,1500,322.8048,1092.65112,607.0284,195951.6813
1995,BURLESON,633,22000,20400,709.49805,8903.0832,8255.58624,5857322.339
1995,CALDWELL,357,8000,7400,400.14345,3237.4848,2994.67344,1198298.962
1995,CALHOUN,920,24000,23900,1031.182,9712.4544,9671.98584,9973577.702
1995,CAMERON,173,119500,64000,193.90705,48359.9292,25899.8784,5022169.016
1995,CASTRO,499,77800,65100,559.30415,31484.53968,26345.03256,14734886.04
1995,CHILDRESS,253,41200,38100,283.57505,16673.04672,15418.52136,4372307.966
1995,CLAY,166,3100,2900,186.0611,1254.52536,1173.58824,218359.1189
1995,COCHRAN,415,147000,87500,465.15275,59488.7832,35409.99,16471054.23
1995,COLEMAN,57,7100,4200,63.88845,2873.26776,1699.67952,108589.89
1995,COLLIN,325,3400,3400,364.27625,1375.93104,1375.93104,501218.9995
1995,COLLINGSWORTH,175,60700,57200,196.14875,24564.41592,23148.01632,4540454.466
1995,COLORADO,792,2300,2000,887.7132,930.77688,809.3712,718489.4979
1995,COMANCHE,274,2300,2100,307.1129,930.77688,849.83976,260996.7532
1995,CONCHO,145,28100,24100,162.52325,11371.66536,9752.92296,1585076.736
1995,COTTLE,175,39100,38600,196.14875,15823.20696,15620.86416,3064012.979
1995,CROSBY,330,210900,204200,369.8805,85348.19304,82636.79952,30565740.72
1995,DALLAS,305,1100,1100,341.85925,445.15416,445.15416,152180.0673
1995,DAWSON,310,272700,265900,347.4635,110357.7631,107605.901,37389123
1995,DEAF SMITH,320,12700,10200,358.672,5139.50712,4127.79312,1480523.814
1995,DELTA,264,5100,5100,295.9044,2063.89656,2063.89656,610716.0732
1995,DENTON,245,4500,4500,274.60825,1821.0852,1821.0852,500085.0199
1995,DICKENS,250,31500,30500,280.2125,12747.5964,12342.9108,3458637.893
1995,DONLEY,173,21100,19700,193.90705,8538.86616,7972.30632,1545886.4
1995,DUVAL,274,1500,1400,307.1129,607.0284,566.55984,173997.8355
1995,EASTLAND,352,1700,1500,394.5392,687.96552,607.0284,239496.4993
1995,EL PASO,778,22600,20600,872.0213,9145.89456,8336.52336,7269625.938
1995,EL PASO,778,22600,3700,872.0213,9145.89456,1497.33672,1305709.513
1995,EL PASO,778,3800,20600,872.0213,1537.80528,8336.52336,7269625.938
1995,EL PASO,778,3800,3700,872.0213,1537.80528,1497.33672,1305709.513
1995,EL PASO,830,22600,20600,930.3055,9145.89456,8336.52336,7755513.533
1995,EL PASO,830,22600,3700,930.3055,9145.89456,1497.33672,1392980.586
1995,EL PASO,830,3800,20600,930.3055,1537.80528,8336.52336,7755513.533
1995,EL PASO,830,3800,3700,930.3055,1537.80528,1497.33672,1392980.586
1995,ELLIS,285,41000,40800,319.44225,16592.1096,16511.17248,5274366.087
1995,FALLS,482,21300,20900,540.2497,8619.80328,8457.92904,4569393.626
1995,FANNIN,262,6700,6600,293.6627,2711.39352,2670.92496,784351.0353
1995,FISHER,169,71900,68300,189.42365,29096.89464,27640.02648,5235674.702
1995,FLOYD,369,194300,173100,413.59365,78630.41208,70051.07736,28972680.77
1995,FOARD,110,20500,19200,123.2935,8296.0548,7769.96352,957985.9973
1995,FORT BEND,611,66500,66000,684.83935,26911.5924,26709.2496,18291545.14
1995,FRIO,571,2600,2100,640.00535,1052.18256,849.83976,543901.993
1995,GAINES,527,320800,3.00E+05,590.68795,129823.1405,121405.68,71712872.24
1995,GARZA,239,40100,40000,267.88315,16227.89256,16187.424,4336338.132
1995,GLASSCOCK,278,74600,72800,311.5963,30189.54576,29461.11168,9179973.393
1995,GUADALUPE,343,1500,1400,384.45155,607.0284,566.55984,217814.8087
1995,HALE,490,247200,228700,549.2165,100038.2803,92551.59672,50830864.02
1995,HALL,207,85800,84600,232.01595,34722.02448,34236.40176,7943391.279
1995,HARDEMAN,154,20600,20300,172.6109,8336.52336,8215.11768,1418018.856
1995,HASKELL,201,114700,112200,225.29085,46417.43832,45405.72432,10229494.23
1995,HAYS,330,1700,1600,369.8805,687.96552,647.49696,239496.4993
1995,HIDALGO,180,119600,71700,201.753,48400.39776,29015.95752,5854056.478
1995,HILL,476,34700,34500,533.5246,14042.59032,13961.6532,7448885.439
1995,HOCKLEY,382,263500,228200,428.1647,106634.6556,92349.25392,39540690.6
1995,HOUSTON,561,8100,7700,628.79685,3277.95336,3116.07912,1959380.735
1995,HOWARD,184,102600,102400,206.2364,41520.74256,41439.80544,8546396.291
1995,HUDSPETH,759,8100,7400,850.72515,3277.95336,2994.67344,2547644.011
1995,HUDSPETH,759,8100,3700,850.72515,3277.95336,1497.33672,1273822.006
1995,HUDSPETH,759,4400,7400,850.72515,1780.61664,2994.67344,2547644.011
1995,HUDSPETH,759,4400,3700,850.72515,1780.61664,1497.33672,1273822.006
1995,HUDSPETH,1012,8100,7400,1134.3002,3277.95336,2994.67344,3396858.682
1995,HUDSPETH,1012,8100,3700,1134.3002,3277.95336,1497.33672,1698429.341
1995,HUDSPETH,1012,4400,7400,1134.3002,1780.61664,2994.67344,3396858.682
1995,HUDSPETH,1012,4400,3700,1134.3002,1780.61664,1497.33672,1698429.341
1995,HUNT,230,20800,20700,257.7955,8417.46048,8376.99192,2159550.821
1995,JACKSON,740,31600,31400,829.429,12788.06496,12707.12784,10539660.34
1995,JIM WELLS,264,19500,18200,295.9044,7891.3692,7365.27792,2179418.144
1995,JOHNSON,229,2100,2100,256.67465,849.83976,849.83976,218132.323
1995,JONES,101,96900,90700,113.20585,39214.03464,36704.98392,4155218.904
1995,KARNES,274,2300,2100,307.1129,930.77688,849.83976,260996.7532
1995,KAUFMAN,232,6400,6200,260.0372,2589.98784,2509.05072,652446.5239
1995,KENT,195,10300,9600,218.56575,4168.26168,3884.98176,849123.9521
1995,KING,188,6400,6400,210.7198,2589.98784,2589.98784,545761.7196
1995,KLEBERG,411,52200,51800,460.66935,21124.58832,20962.71408,9656879.869
1995,KNOX,365,40800,38800,409.11025,16511.17248,15701.80128,6423767.847
1995,LAMAR,469,4700,4300,525.67865,1902.02232,1740.14808,914758.6935
1995,LAMB,454,198200,179500,508.8659,80208.68592,72641.0652,36964561.02
1995,LIMESTONE,401,6100,6100,449.46085,2468.58216,2468.58216,1109531.036
1995,LIVE OAK,380,4800,4800,425.923,1942.49088,1942.49088,827351.5431
1995,LUBBOCK,419,282400,273400,469.63615,114283.2134,110641.043,51961033.49
1995,LYNN,313,265300,255400,350.82605,107363.0897,103356.7022,36260223.59
1995,MARTIN,270,127100,125600,302.6295,51435.53976,50828.51136,15382206.98
1995,MATAGORDA,786,38500,38300,880.9881,15580.3956,15499.45848,13654838.48
1995,MCCULLOCH,226,5300,5100,253.3121,2144.83368,2063.89656,522809.9718
1995,MCLENNAN,343,14500,13700,384.45155,5867.9412,5544.19272,2131473.485
1995,MEDINA,731,4800,4200,819.34135,1942.49088,1699.67952,1392617.712
1995,MIDLAND,264,34700,29400,295.9044,14042.59032,11897.75664,3520598.54
1995,MILAM,423,33000,32200,474.11955,13354.6248,13030.87632,6178193.217
1995,MITCHELL,206,52700,47900,230.8951,21326.93112,19384.44024,4475772.268
1995,MOTLEY,172,33500,33000,192.7862,13556.9676,13354.6248,2574587.368
1995,NAVARRO,420,24800,24600,470.757,10036.20288,9955.26576,4686511.043
1995,NOLAN,209,53200,50900,234.25765,21529.27392,20598.49704,4825355.51
1995,NUECES,589,125600,125200,660.18065,50828.51136,50666.63712,33449133.43
1995,PARMER,551,79400,70600,617.58835,32132.03664,28570.80336,17644995.31
1995,PECOS,528,12000,9900,591.8088,4856.2272,4006.38744,2371015.343
1995,REAGAN,410,30900,30800,459.5485,12504.78504,12464.31648,5727957.942
1995,RED RIVER,429,9700,9400,480.84465,3925.45032,3804.04464,1829154.514
1995,REEVES,681,3200,3100,763.29885,1294.99392,1254.52536,957577.7646
1995,REEVES,681,3200,7100,763.29885,1294.99392,2873.26776,2193161.977
1995,REEVES,681,7200,3100,763.29885,2913.73632,1254.52536,957577.7646
1995,REEVES,681,7200,7100,763.29885,2913.73632,2873.26776,2193161.977
1995,REEVES,541,3200,3100,606.37985,1294.99392,1254.52536,760718.8996
1995,REEVES,541,3200,7100,606.37985,1294.99392,2873.26776,1742291.673
1995,REEVES,541,7200,3100,606.37985,2913.73632,1254.52536,760718.8996
1995,REEVES,541,7200,7100,606.37985,2913.73632,2873.26776,1742291.673
1995,REFUGIO,575,37500,37400,644.48875,15175.71,15135.24144,9754492.837
1995,ROBERTSON,693,23000,23000,776.74905,9307.7688,9307.7688,7229800.573
1995,ROCKWALL,139,4000,3800,155.79815,1618.7424,1537.80528,239587.2177
1995,RUNNELS,116,51800,34700,130.0186,20962.71408,14042.59032,1825797.934
1995,SAN PATRICIO,581,118700,118600,651.21385,48036.18072,47995.71216,31255472.5
1995,SCHLEICHER,329,6400,5400,368.75965,2589.98784,2185.30224,805851.2892
1995,SCURRY,196,63100,57300,219.6866,25535.66136,23188.48488,5094199.402
1995,SHACKELFORD,384,1700,1500,430.4064,687.96552,607.0284,261268.9083
1995,STARR,158,17500,14000,177.0943,7081.998,5665.5984,1003345.183
1995,STEPHENS,320,1300,1200,358.672,526.09128,485.62272,174179.2722
1995,STONEWALL,122,9100,7500,136.7437,3682.63896,3035.142,415036.5471
1995,SWISHER,328,85000,66100,367.6388,34398.276,26749.71816,9834234.285
1995,TARRANT,200,1200,1200,224.17,485.62272,485.62272,108862.0451
1995,TAYLOR,241,19200,17700,270.12485,7769.96352,7162.93512,1934886.775
1995,TERRY,448,265000,243600,502.1408,107241.684,98581.41216,49501749.17
1995,THROCKMORTON,212,7900,6800,237.6202,3197.01624,2751.86208,653898.0178
1995,TOM GREEN,264,77300,65200,295.9044,31282.19688,26385.50112,7807585.878
1995,TRAVIS,375,12300,11400,420.31875,4977.63288,4613.41584,1939105.179
1995,UPTON,419,13300,13300,469.63615,5382.31848,5382.31848,2527731.329
1995,UVALDE,851,11600,11000,953.84335,4694.35296,4451.5416,4246073.352
1995,VICTORIA,650,21800,21700,728.5525,8822.14608,8781.67752,6397913.111
1995,WALKER,274,1400,1400,307.1129,566.55984,566.55984,173997.8355
1995,WALLER,416,1500,1500,466.2736,607.0284,607.0284,283041.3174
1995,WASHINGTON,160,1600,1500,179.336,647.49696,607.0284,108862.0451
1995,WHARTON,760,68400,67600,851.846,27680.49504,27356.74656,23303735.13
1995,WHEELER,130,10700,10000,145.7105,4330.13592,4046.856,589669.4112
1995,WICHITA,157,18800,17400,175.97345,7608.08928,7041.52944,1239122.229
1995,WILBARGER,171,59000,52400,191.66535,23876.4504,21205.52544,4064364.455
1995,WILLACY,244,102400,30300,273.4874,41439.80544,12261.97368,3353495.301
1995,WILLIAMSON,435,63300,63100,487.56975,25616.59848,25535.66136,12450416.03
1995,WILSON,480,3000,2800,538.008,1214.0568,1133.11968,609627.4528
1995,YOAKUM,420,149500,116400,470.757,60500.4972,47105.40384,22175198.6
1995,YOUNG,155,7200,6800,173.73175,2913.73632,2751.86208,478085.8149
1995,ZAVALA,575,7300,6600,644.48875,2954.20488,2670.92496,1721381.089
1996,ANDERSON,480,1200,1100,538.008,485.62272,445.15416,239496.4993
1996,ANDREWS,716,28400,6700,802.5286,11493.07104,2711.39352,2175970.846
1996,ARCHER,274,2100,700,307.1129,849.83976,283.27992,86998.91774
1996,ATASCOSA,369,1300,1300,413.59365,526.09128,526.09128,217588.0127
1996,AUSTIN,455,4100,3900,509.98675,1659.21096,1578.27384,804898.7463
1996,BAILEY,717,111800,44600,803.64945,45243.85008,18048.97776,14505051.05
1996,BAYLOR,204,10700,6600,228.6534,4330.13592,2670.92496,610716.0732
1996,BEE,175,9400,2200,196.14875,3804.04464,890.30832,174632.8641
1996,BELL,209,10200,6200,234.25765,4127.79312,2509.05072,587764.3254
1996,BORDEN,515,31800,5500,577.23775,12869.00208,2225.7708,1284798.929
1996,BRAZORIA,528,6000,5000,591.8088,2428.1136,2023.428,1197482.497
1996,BRAZOS,642,9800,8600,719.5857,3965.91888,3480.29616,2504371.349
1996,BRISCOE,513,38600,33000,574.99605,15620.86416,13354.6248,7678856.509
1996,BROOKS,640,3900,900,717.344,1578.27384,364.21704,261268.9083
1996,BURLESON,650,16500,15800,728.5525,6677.3124,6394.03248,4658388.348
1996,CALDWELL,186,5200,3100,208.4781,2104.36512,1254.52536,261541.0635
1996,CALHOUN,254,21800,8700,284.6959,8822.14608,3520.76472,1002347.281
1996,CAMERON,471,59000,55300,527.92035,23876.4504,22379.11368,11814389.53
1996,CASTRO,928,59200,52000,1040.1488,23957.38752,21043.6512,21888528.54
1996,CHILDRESS,375,41700,26500,420.31875,16875.38952,10724.1684,4507569.057
1996,CLAY,311,2700,1700,348.58435,1092.65112,687.96552,239814.0136
1996,COCHRAN,502,147100,67700,562.6667,59529.25176,27397.21512,15415500.62
1996,COLEMAN,250,2600,2300,280.2125,1052.18256,930.77688,260815.3165
1996,COLLIN,354,6500,5700,396.7809,2630.4564,2306.70792,915257.6445
1996,COLLINGSWORTH,344,45700,41000,385.5724,18494.13192,16592.1096,6397459.52
1996,COLORADO,587,1900,1800,657.93895,768.90264,728.43408,479265.1537
1996,COMANCHE,343,2500,1400,384.45155,1011.714,566.55984,217814.8087
1996,CONCHO,385,17800,12100,431.52725,7203.40368,4896.69576,2113057.655
1996,COTTLE,357,35200,19100,400.14345,14244.93312,7729.49496,3092906.78
1996,CROSBY,521,207400,195000,583.96285,83931.79344,78913.692,46082664.48
1996,DAWSON,461,277000,112500,516.71185,112097.9112,45527.13,23524407.57
1996,DEAF SMITH,685,7600,6800,767.78225,3075.61056,2751.86208,2112830.859
1996,DELTA,373,3000,2700,418.07705,1214.0568,1092.65112,456812.3569
1996,DENTON,311,2100,1700,348.58435,849.83976,687.96552,239814.0136
1996,DICKENS,391,30700,20000,438.25235,12423.84792,8093.712,3547088.304
1996,DONLEY,358,17300,14900,401.2643,7001.06088,6029.81544,2419549.672
1996,DUVAL,218,4500,1100,244.3453,1821.0852,445.15416,108771.3268
1996,EASTLAND,583,1600,1400,653.45555,647.49696,566.55984,370221.6719
1996,EL PASO,848,24700,24000,950.4808,9995.73432,9712.4544,9231501.428
1996,EL PASO,848,24700,1800,950.4808,9995.73432,728.43408,692362.6071
1996,EL PASO,848,2000,24000,950.4808,809.3712,9712.4544,9231501.428
1996,EL PASO,848,2000,1800,950.4808,809.3712,728.43408,692362.6071
1996,EL PASO,1013,24700,24000,1135.42105,9995.73432,9712.4544,11027725.17
1996,EL PASO,1013,24700,1800,1135.42105,9995.73432,728.43408,827079.388
1996,EL PASO,1013,2000,24000,1135.42105,809.3712,9712.4544,11027725.17
1996,EL PASO,1013,2000,1800,1135.42105,809.3712,728.43408,827079.388
1996,ELLIS,371,27300,25200,415.83535,11047.91688,10198.07712,4240720.969
1996,FALLS,307,18300,15300,344.10095,7405.74648,6191.68968,2130566.301
1996,FANNIN,446,1500,1400,499.8991,607.0284,566.55984,283222.7541
1996,FISHER,236,72700,50000,264.5206,29420.64312,20234.28,5352383.886
1996,FLOYD,614,173400,145300,688.2019,70172.48304,58800.81768,40466834.45
1996,FOARD,262,22500,9700,293.6627,9105.426,3925.45032,1152758.34
1996,FORT BEND,515,58000,51700,577.23775,23471.7648,20922.24552,12077109.93
1996,GAINES,602,287600,205100,674.7517,116387.5786,83001.01656,56005077.03
1996,GARZA,442,39700,27700,495.4157,16066.01832,11209.79112,5553506.515
1996,GLASSCOCK,245,78200,58000,274.60825,31646.41392,23471.7648,6445540.256
1996,GUADALUPE,480,1100,1000,538.008,445.15416,404.6856,217724.0903
1996,HALE,788,217400,175700,883.2298,87978.64944,71103.25992,62800518.04
1996,HALL,450,81800,69700,504.3825,33103.28208,28206.58632,14226908.52
1996,HARDEMAN,217,20500,5300,243.22445,8296.0548,2144.83368,521675.9922
1996,HASKELL,288,98300,79900,322.8048,39780.59448,32334.37944,10437692.89
1996,HIDALGO,497,47000,37000,557.06245,19020.2232,14973.3672,8341100.617
1996,HILL,498,23500,21700,558.1833,9510.1116,8781.67752,4901785.738
1996,HOCKLEY,538,252700,201900,603.0173,102264.0511,81706.02264,49270145.17
1996,HOUSTON,274,6500,3500,307.1129,2630.4564,1416.3996,434994.5887
1996,HOWARD,182,108300,24200,203.9947,43827.45048,9793.39152,1997799.965
1996,HUDSPETH,708,8200,8000,793.5618,3318.42192,3237.4848,2569144.265
1996,HUDSPETH,708,8200,2400,793.5618,3318.42192,971.24544,770743.2796
1996,HUDSPETH,708,2700,8000,793.5618,1092.65112,3237.4848,2569144.265
